Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionFlag,AgeGroup,IncomeGroup,TenureGroup,OverTimeRisk,PromotionStatus,CareerStage,IncomePerWorkingYear,RoleTenureRatio
48,No,Travel_Rarely,530,Sales,29,1,Medical,1,Female,91,3,3,Manager,3,Married,12504,23978,3,No,21,4,2,1,15,3,1,0,0,0,0,0,46-55,Upper-Mid,0-1 years,Lower Risk,Recent promotion <5 years,Experienced,781.5,0.0
37,No,Travel_Rarely,1319,Research & Development,6,3,Medical,3,Male,51,4,2,Research Scientist,1,Divorced,5974,17001,4,Yes,13,3,1,2,13,2,3,7,7,6,7,0,36-45,Lower-Mid,6-10 years,High Risk,No promotion >=5 years,Experienced,426.7142857142857,0.875
30,No,Non-Travel,641,Sales,25,2,Technical Degree,4,Female,85,3,2,Sales Executive,3,Married,4736,6069,7,Yes,12,3,2,1,4,2,4,2,2,2,2,0,26-35,Lower-Mid,2-3 years,High Risk,Recent promotion <5 years,Early Career,947.2,0.6666666666666666
26,No,Travel_Rarely,933,Sales,1,3,Life Sciences,3,Male,57,3,2,Sales Executive,3,Married,5296,20156,1,No,17,3,2,1,8,3,3,8,7,7,7,0,26-35,Lower-Mid,6-10 years,Lower Risk,No promotion >=5 years,Experienced,588.4444444444445,0.7777777777777778
42,No,Travel_Rarely,1332,Research & Development,2,4,Other,1,Male,98,2,2,Healthcare Representative,4,Single,6781,17078,3,No,23,4,2,0,14,6,3,1,0,0,0,0,36-45,Mid,0-1 years,Lower Risk,Recent promotion <5 years,Experienced,452.06666666666666,0.0
21,Yes,Travel_Frequently,756,Sales,1,1,Technical Degree,1,Female,99,2,1,Sales Representative,2,Single,2174,9150,1,Yes,11,3,3,0,3,3,3,3,2,1,2,1,<=25,Low,2-3 years,High Risk,Recent promotion <5 years,Early Career,543.5,0.5
36,No,Non-Travel,845,Sales,1,5,Medical,4,Female,45,3,2,Sales Executive,4,Single,6653,15276,4,No,15,3,2,0,7,6,3,1,0,0,0,0,36-45,Mid,0-1 years,Lower Risk,Recent promotion <5 years,Experienced,831.625,0.0
36,No,Travel_Frequently,541,Sales,3,4,Medical,1,Male,48,2,3,Sales Executive,4,Married,9699,7246,4,No,11,3,1,1,16,2,3,13,9,1,12,0,36-45,Mid,>10 years,Lower Risk,Recent promotion <5 years,Experienced,570.5294117647059,0.6428571428571429
57,No,Travel_Rarely,593,Research & Development,1,4,Medical,4,Male,88,3,2,Healthcare Representative,3,Married,6755,2967,2,No,11,3,3,0,15,2,3,3,2,1,2,0,>55,Mid,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,422.1875,0.5
40,No,Travel_Rarely,1171,Research & Development,10,4,Life Sciences,4,Female,46,4,1,Laboratory Technician,3,Married,2213,22495,3,Yes,13,3,3,1,10,3,3,7,7,1,7,0,36-45,Low,6-10 years,High Risk,Recent promotion <5 years,Experienced,201.1818181818182,0.875
21,No,Non-Travel,895,Sales,9,2,Medical,1,Male,39,3,1,Sales Representative,4,Single,2610,2851,1,No,24,4,3,0,3,3,2,3,2,2,2,0,<=25,Low,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,652.5,0.5
33,Yes,Travel_Rarely,350,Sales,5,3,Marketing,4,Female,34,3,1,Sales Representative,3,Single,2851,9150,1,Yes,13,3,2,0,1,2,3,1,0,0,0,1,26-35,Low,0-1 years,High Risk,Recent promotion <5 years,Early Career,1425.5,0.0
37,No,Travel_Rarely,921,Research & Development,10,3,Medical,3,Female,98,3,1,Laboratory Technician,1,Married,3452,17663,6,No,20,4,2,1,17,3,3,5,4,0,3,0,36-45,Lower-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,191.77777777777777,0.6666666666666666
46,No,Non-Travel,1144,Research & Development,7,4,Medical,3,Female,30,3,2,Manufacturing Director,3,Married,5258,16044,2,No,14,3,3,0,7,2,4,1,0,0,0,0,46-55,Lower-Mid,0-1 years,Lower Risk,Recent promotion <5 years,Experienced,657.25,0.0
41,Yes,Travel_Frequently,143,Sales,4,3,Marketing,1,Male,56,3,2,Sales Executive,2,Single,9355,9558,1,No,18,3,3,0,8,5,3,8,7,7,7,1,36-45,Mid,6-10 years,Lower Risk,No promotion >=5 years,Experienced,1039.4444444444443,0.7777777777777778
50,No,Travel_Rarely,1046,Research & Development,10,3,Technical Degree,4,Male,100,2,3,Healthcare Representative,4,Single,10496,2755,6,No,15,3,4,0,20,2,3,4,3,1,3,0,46-55,Upper-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,499.8095238095238,0.6
40,Yes,Travel_Rarely,575,Sales,22,2,Marketing,3,Male,68,2,2,Sales Executive,3,Married,6380,6110,2,Yes,12,3,1,2,8,6,3,6,4,1,0,1,36-45,Mid,6-10 years,High Risk,Recent promotion <5 years,Experienced,708.8888888888889,0.5714285714285714
31,No,Travel_Rarely,408,Research & Development,9,4,Life Sciences,3,Male,42,2,1,Research Scientist,2,Single,2657,7551,0,Yes,16,3,4,0,3,5,3,2,2,2,2,0,26-35,Low,2-3 years,High Risk,Recent promotion <5 years,Early Career,664.25,0.6666666666666666
21,Yes,Travel_Rarely,156,Sales,12,3,Life Sciences,3,Female,90,4,1,Sales Representative,2,Single,2716,25422,1,No,15,3,4,0,1,0,3,1,0,0,0,1,<=25,Low,0-1 years,Lower Risk,Recent promotion <5 years,Early Career,1358.0,0.0
29,No,Travel_Rarely,1283,Research & Development,23,3,Life Sciences,4,Male,54,3,1,Research Scientist,4,Single,2201,18168,9,No,16,3,4,0,6,4,3,3,2,1,2,0,26-35,Low,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,314.42857142857144,0.5
35,No,Travel_Rarely,755,Research & Development,9,4,Life Sciences,3,Male,97,2,2,Healthcare Representative,2,Single,6540,19394,9,No,19,3,3,0,10,5,3,1,1,0,0,0,26-35,Mid,0-1 years,Lower Risk,Recent promotion <5 years,Experienced,594.5454545454545,0.5
27,No,Travel_Rarely,1469,Research & Development,1,2,Medical,4,Male,82,3,1,Laboratory Technician,2,Divorced,3816,17881,1,No,11,3,2,1,5,2,3,5,2,0,4,0,26-35,Lower-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Early Career,636.0,0.3333333333333333
28,No,Travel_Rarely,304,Sales,9,4,Life Sciences,2,Male,92,3,2,Sales Executive,4,Single,5253,20750,1,No,16,3,4,0,7,1,3,7,5,0,7,0,26-35,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,656.625,0.625
49,No,Travel_Rarely,1261,Research & Development,7,3,Other,2,Male,31,2,3,Healthcare Representative,3,Single,10965,12066,8,No,24,4,3,0,26,2,3,5,2,0,0,0,46-55,Upper-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,406.1111111111111,0.3333333333333333
51,No,Travel_Rarely,1178,Sales,14,2,Life Sciences,3,Female,87,3,2,Sales Executive,4,Married,4936,14862,4,No,11,3,3,1,18,2,2,7,7,0,7,0,46-55,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,259.7894736842105,0.875
36,No,Travel_Rarely,329,Research & Development,2,3,Life Sciences,4,Female,96,3,1,Research Scientist,3,Married,2543,11868,4,No,13,3,2,1,6,3,3,2,2,2,2,0,36-45,Low,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,363.2857142857143,0.6666666666666666
34,Yes,Non-Travel,1362,Sales,19,3,Marketing,1,Male,67,4,2,Sales Executive,4,Single,5304,4652,8,Yes,13,3,2,0,9,3,2,5,2,0,4,1,26-35,Lower-Mid,4-5 years,High Risk,Recent promotion <5 years,Experienced,530.4,0.3333333333333333
55,No,Travel_Rarely,1311,Research & Development,2,3,Life Sciences,3,Female,97,3,4,Manager,4,Single,16659,23258,2,Yes,13,3,3,0,30,2,3,5,4,1,2,0,46-55,High,4-5 years,High Risk,Recent promotion <5 years,Experienced,537.3870967741935,0.6666666666666666
24,No,Travel_Rarely,1371,Sales,10,4,Marketing,4,Female,77,3,2,Sales Executive,3,Divorced,4260,5915,1,Yes,12,3,4,1,5,2,4,5,2,0,3,0,<=25,Lower-Mid,4-5 years,High Risk,Recent promotion <5 years,Early Career,710.0,0.3333333333333333
30,No,Travel_Rarely,202,Sales,2,1,Technical Degree,3,Male,72,3,1,Sales Representative,2,Married,2476,17434,1,No,18,3,1,1,1,3,3,1,0,0,0,0,26-35,Low,0-1 years,Lower Risk,Recent promotion <5 years,Early Career,1238.0,0.0
26,Yes,Travel_Frequently,575,Research & Development,3,1,Technical Degree,3,Male,73,3,1,Research Scientist,1,Single,3102,6582,0,No,22,4,3,0,7,2,3,6,4,0,4,1,26-35,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,387.75,0.5714285714285714
22,No,Travel_Rarely,253,Research & Development,11,3,Medical,1,Female,43,3,1,Research Scientist,2,Married,2244,24440,1,No,13,3,4,1,2,1,3,2,1,1,2,0,<=25,Low,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,748.0,0.3333333333333333
36,No,Travel_Rarely,164,Sales,2,2,Medical,2,Male,61,2,3,Sales Executive,3,Married,7596,3809,1,No,13,3,2,2,10,2,3,10,9,9,0,0,36-45,Mid,6-10 years,Lower Risk,No promotion >=5 years,Experienced,690.5454545454545,0.8181818181818182
30,Yes,Travel_Frequently,464,Research & Development,4,3,Technical Degree,3,Male,40,3,1,Research Scientist,4,Single,2285,3427,9,Yes,23,4,3,0,3,4,3,1,0,0,0,1,26-35,Low,0-1 years,High Risk,Recent promotion <5 years,Early Career,571.25,0.0
37,No,Travel_Rarely,1107,Research & Development,14,3,Life Sciences,4,Female,95,3,1,Laboratory Technician,1,Divorced,3034,26914,1,No,12,3,3,1,18,2,2,18,7,12,17,0,36-45,Lower-Mid,>10 years,Lower Risk,No promotion >=5 years,Experienced,159.68421052631578,0.3684210526315789
40,No,Travel_Rarely,759,Sales,2,2,Marketing,4,Female,46,3,2,Sales Executive,2,Divorced,5715,22553,7,No,12,3,3,2,8,5,3,5,4,1,3,0,36-45,Lower-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,635.0,0.6666666666666666
42,No,Travel_Rarely,201,Research & Development,1,4,Life Sciences,2,Female,95,3,1,Laboratory Technician,1,Divorced,2576,20490,3,No,16,3,2,1,8,5,3,5,2,1,2,0,36-45,Low,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,286.22222222222223,0.3333333333333333
37,No,Travel_Rarely,1305,Research & Development,10,4,Life Sciences,3,Male,49,3,2,Manufacturing Director,2,Single,4197,21123,2,Yes,12,3,4,0,18,2,2,1,0,0,1,0,36-45,Lower-Mid,0-1 years,High Risk,Recent promotion <5 years,Experienced,220.89473684210526,0.0
43,No,Travel_Rarely,982,Research & Development,12,3,Life Sciences,1,Male,59,2,4,Research Director,2,Divorced,14336,4345,1,No,11,3,3,1,25,3,3,25,10,3,9,0,36-45,Upper-Mid,>10 years,Lower Risk,Recent promotion <5 years,Experienced,551.3846153846154,0.38461538461538464
40,No,Travel_Rarely,555,Research & Development,2,3,Medical,2,Female,78,2,2,Laboratory Technician,3,Married,3448,13436,6,No,22,4,2,1,20,3,3,1,0,0,0,0,36-45,Lower-Mid,0-1 years,Lower Risk,Recent promotion <5 years,Experienced,164.1904761904762,0.0
54,No,Travel_Rarely,821,Research & Development,5,2,Medical,1,Male,86,3,5,Research Director,1,Married,19406,8509,4,No,11,3,3,1,24,4,2,4,2,1,2,0,46-55,High,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,776.24,0.4
34,No,Non-Travel,1381,Sales,4,4,Marketing,3,Female,72,3,2,Sales Executive,3,Married,6538,12740,9,No,15,3,1,1,6,3,3,3,2,1,2,0,26-35,Mid,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,934.0,0.5
31,No,Travel_Rarely,480,Research & Development,7,2,Medical,2,Female,31,3,2,Manufacturing Director,1,Married,4306,4156,1,No,12,3,2,1,13,5,1,13,10,3,12,0,26-35,Lower-Mid,>10 years,Lower Risk,Recent promotion <5 years,Experienced,307.57142857142856,0.7142857142857143
43,No,Travel_Frequently,313,Research & Development,21,3,Medical,4,Male,61,3,1,Laboratory Technician,4,Married,2258,15238,7,No,20,4,1,1,8,1,3,3,2,1,2,0,36-45,Low,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,250.88888888888889,0.5
43,No,Travel_Rarely,1473,Research & Development,8,4,Other,3,Female,74,3,2,Healthcare Representative,3,Divorced,4522,2227,4,Yes,14,3,4,0,8,3,3,5,2,0,2,0,36-45,Lower-Mid,4-5 years,High Risk,Recent promotion <5 years,Experienced,502.44444444444446,0.3333333333333333
25,No,Travel_Rarely,891,Sales,4,2,Life Sciences,2,Female,99,2,2,Sales Executive,4,Single,4487,12090,1,Yes,11,3,2,0,5,3,3,5,4,1,3,0,<=25,Lower-Mid,4-5 years,High Risk,Recent promotion <5 years,Early Career,747.8333333333334,0.6666666666666666
37,No,Non-Travel,1063,Research & Development,25,5,Medical,2,Female,72,3,2,Research Scientist,3,Married,4449,23866,3,Yes,15,3,1,2,15,2,3,13,11,10,7,0,36-45,Lower-Mid,>10 years,High Risk,No promotion >=5 years,Experienced,278.0625,0.7857142857142857
31,No,Travel_Rarely,329,Research & Development,1,2,Life Sciences,4,Male,98,2,1,Laboratory Technician,1,Married,2218,16193,1,No,12,3,3,1,4,3,3,4,2,3,2,0,26-35,Low,4-5 years,Lower Risk,Recent promotion <5 years,Early Career,443.6,0.4
39,No,Travel_Frequently,1218,Research & Development,1,1,Life Sciences,2,Male,52,3,5,Manager,3,Divorced,19197,8213,1,Yes,14,3,3,1,21,3,3,21,8,1,6,0,36-45,High,>10 years,High Risk,Recent promotion <5 years,Experienced,872.5909090909091,0.36363636363636365
56,No,Travel_Frequently,906,Sales,6,3,Life Sciences,3,Female,86,4,4,Sales Executive,1,Married,13212,18256,9,No,11,3,4,3,36,0,2,7,7,7,7,0,>55,Upper-Mid,6-10 years,Lower Risk,No promotion >=5 years,Experienced,357.0810810810811,0.875
30,No,Travel_Rarely,1082,Sales,12,3,Technical Degree,2,Female,83,3,2,Sales Executive,3,Single,6577,19558,0,No,11,3,2,0,6,6,3,5,4,4,4,0,26-35,Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,939.5714285714286,0.6666666666666666
41,No,Travel_Rarely,645,Sales,1,3,Marketing,2,Male,49,4,3,Sales Executive,1,Married,8392,19566,1,No,16,3,3,1,10,2,3,10,7,0,7,0,36-45,Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,762.9090909090909,0.6363636363636364
28,No,Travel_Rarely,1300,Research & Development,17,2,Medical,3,Male,79,3,2,Laboratory Technician,1,Divorced,4558,13535,1,No,12,3,4,1,10,2,3,10,0,1,8,0,26-35,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,414.3636363636364,0.0
25,Yes,Travel_Rarely,688,Research & Development,3,3,Medical,1,Male,91,3,1,Laboratory Technician,1,Married,4031,9396,5,No,13,3,3,1,6,5,3,2,2,0,2,1,<=25,Lower-Mid,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,575.8571428571429,0.6666666666666666
52,No,Travel_Rarely,319,Research & Development,3,3,Medical,4,Male,39,2,3,Manufacturing Director,3,Married,7969,19609,2,Yes,14,3,3,0,28,4,3,5,4,0,4,0,46-55,Mid,4-5 years,High Risk,Recent promotion <5 years,Experienced,274.7931034482759,0.6666666666666666
45,No,Travel_Rarely,192,Research & Development,10,2,Life Sciences,1,Male,69,3,1,Research Scientist,4,Married,2654,9655,3,No,21,4,4,2,8,3,2,2,2,0,2,0,36-45,Low,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,294.8888888888889,0.6666666666666666
52,No,Travel_Rarely,1490,Research & Development,4,2,Life Sciences,4,Female,30,3,4,Manager,4,Married,16555,10310,2,No,13,3,4,0,31,2,1,5,2,1,4,0,46-55,High,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,517.34375,0.3333333333333333
42,No,Travel_Frequently,532,Research & Development,29,2,Life Sciences,1,Female,92,3,2,Research Scientist,3,Divorced,4556,12932,2,No,11,3,2,1,19,3,3,5,4,0,2,0,36-45,Lower-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,227.8,0.6666666666666666
30,No,Travel_Rarely,317,Research & Development,2,3,Life Sciences,3,Female,43,1,2,Manufacturing Director,4,Single,6091,24793,2,No,20,4,3,0,11,2,3,5,4,0,2,0,26-35,Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,507.5833333333333,0.6666666666666666
60,No,Travel_Rarely,422,Research & Development,7,3,Life Sciences,1,Female,41,3,5,Manager,1,Married,19566,3854,5,No,11,3,4,0,33,5,1,29,8,11,10,0,>55,High,>10 years,Lower Risk,No promotion >=5 years,Experienced,575.4705882352941,0.26666666666666666
46,No,Travel_Rarely,1485,Research & Development,18,3,Medical,3,Female,87,3,2,Manufacturing Director,3,Divorced,4810,26314,2,No,14,3,3,1,19,5,2,10,7,0,8,0,46-55,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,240.5,0.6363636363636364
42,No,Travel_Frequently,1368,Research & Development,28,4,Technical Degree,4,Female,88,2,2,Healthcare Representative,4,Married,4523,4386,0,No,11,3,4,3,7,4,4,6,5,0,4,0,36-45,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,565.375,0.7142857142857143
24,Yes,Travel_Rarely,1448,Sales,1,1,Technical Degree,1,Female,62,3,1,Sales Representative,2,Single,3202,21972,1,Yes,16,3,2,0,6,4,3,5,3,1,4,1,<=25,Lower-Mid,4-5 years,High Risk,Recent promotion <5 years,Experienced,457.42857142857144,0.5
34,Yes,Travel_Frequently,296,Sales,6,2,Marketing,4,Female,33,1,1,Sales Representative,3,Divorced,2351,12253,0,No,16,3,4,1,3,3,2,2,2,1,0,1,26-35,Low,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,587.75,0.6666666666666666
38,No,Travel_Frequently,1490,Research & Development,2,2,Life Sciences,4,Male,42,3,1,Laboratory Technician,4,Married,1702,12106,1,Yes,23,4,3,1,1,3,3,1,0,0,0,0,36-45,Low,0-1 years,High Risk,Recent promotion <5 years,Early Career,851.0,0.0
40,No,Travel_Rarely,1398,Sales,2,4,Life Sciences,3,Female,79,3,5,Manager,3,Married,18041,13022,0,No,14,3,4,0,21,2,3,20,15,1,12,0,36-45,High,>10 years,Lower Risk,Recent promotion <5 years,Experienced,820.0454545454545,0.7142857142857143
26,No,Travel_Rarely,1349,Research & Development,23,3,Life Sciences,1,Female,90,3,1,Research Scientist,4,Divorced,2886,3032,1,No,22,4,2,2,3,3,1,3,2,0,2,0,26-35,Low,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,721.5,0.5
30,No,Non-Travel,1400,Research & Development,3,3,Life Sciences,3,Male,53,3,1,Laboratory Technician,4,Married,2097,16734,4,No,15,3,3,1,9,3,1,5,3,1,4,0,26-35,Low,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,209.7,0.5
29,No,Travel_Rarely,986,Research & Development,3,4,Medical,2,Male,93,2,3,Research Director,3,Married,11935,21526,1,No,18,3,3,0,10,2,3,10,2,0,7,0,26-35,Upper-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,1085.0,0.18181818181818182
29,Yes,Travel_Rarely,408,Research & Development,25,5,Technical Degree,3,Female,71,2,1,Research Scientist,2,Married,2546,18300,5,No,16,3,2,0,6,2,4,2,2,1,1,1,26-35,Low,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,363.7142857142857,0.6666666666666666
19,Yes,Travel_Rarely,489,Human Resources,2,2,Technical Degree,1,Male,52,2,1,Human Resources,4,Single,2564,18437,1,No,12,3,3,0,1,3,4,1,0,0,0,1,<=25,Low,0-1 years,Lower Risk,Recent promotion <5 years,Early Career,1282.0,0.0
30,No,Non-Travel,1398,Sales,22,4,Other,3,Female,69,3,3,Sales Executive,1,Married,8412,2890,0,No,11,3,3,0,10,3,3,9,8,7,8,0,26-35,Mid,6-10 years,Lower Risk,No promotion >=5 years,Experienced,764.7272727272727,0.8
57,No,Travel_Rarely,210,Sales,29,3,Marketing,1,Male,56,2,4,Manager,4,Divorced,14118,22102,3,No,12,3,3,1,32,3,2,1,0,0,0,0,>55,Upper-Mid,0-1 years,Lower Risk,Recent promotion <5 years,Experienced,427.8181818181818,0.0
50,No,Travel_Rarely,1099,Research & Development,29,4,Life Sciences,2,Male,88,2,4,Manager,3,Married,17046,9314,0,No,15,3,2,1,28,2,3,27,10,15,7,0,46-55,High,>10 years,Lower Risk,No promotion >=5 years,Experienced,587.7931034482758,0.35714285714285715
30,No,Non-Travel,1116,Research & Development,2,3,Medical,3,Female,49,3,1,Laboratory Technician,4,Single,2564,7181,0,No,14,3,3,0,12,2,2,11,7,6,7,0,26-35,Low,>10 years,Lower Risk,No promotion >=5 years,Experienced,197.23076923076923,0.5833333333333334
60,No,Travel_Frequently,1499,Sales,28,3,Marketing,3,Female,80,2,3,Sales Executive,1,Married,10266,2845,4,No,19,3,4,0,22,5,4,18,13,13,11,0,>55,Upper-Mid,>10 years,Lower Risk,No promotion >=5 years,Experienced,446.3478260869565,0.6842105263157895
47,No,Travel_Rarely,983,Research & Development,2,2,Medical,1,Female,65,3,2,Manufacturing Director,4,Divorced,5070,7389,5,No,13,3,3,3,20,2,3,5,0,0,4,0,46-55,Lower-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,241.42857142857142,0.0
46,No,Travel_Rarely,1009,Research & Development,2,3,Life Sciences,1,Male,51,3,4,Research Director,3,Married,17861,2288,6,No,13,3,3,0,26,2,1,3,2,0,1,0,46-55,High,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,661.5185185185185,0.5
35,No,Travel_Rarely,144,Research & Development,22,3,Life Sciences,4,Male,46,1,1,Laboratory Technician,3,Single,4230,19225,0,No,15,3,3,0,6,2,3,5,4,4,3,0,26-35,Lower-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,604.2857142857143,0.6666666666666666
54,No,Travel_Rarely,548,Research & Development,8,4,Life Sciences,3,Female,42,3,2,Laboratory Technician,3,Single,3780,23428,7,No,11,3,3,0,19,3,3,1,0,0,0,0,46-55,Lower-Mid,0-1 years,Lower Risk,Recent promotion <5 years,Experienced,189.0,0.0
34,No,Travel_Rarely,1303,Research & Development,2,4,Life Sciences,4,Male,62,2,1,Research Scientist,3,Divorced,2768,8416,3,No,12,3,3,1,14,3,3,7,3,5,7,0,26-35,Low,6-10 years,Lower Risk,No promotion >=5 years,Experienced,184.53333333333333,0.375
46,No,Travel_Rarely,1125,Sales,10,3,Marketing,3,Female,94,2,3,Sales Executive,4,Married,9071,11563,2,Yes,19,3,3,1,15,3,3,3,2,1,2,0,46-55,Mid,2-3 years,High Risk,Recent promotion <5 years,Experienced,566.9375,0.5
31,No,Travel_Rarely,1274,Research & Development,9,1,Life Sciences,3,Male,33,3,3,Manufacturing Director,2,Divorced,10648,14394,1,No,25,4,4,1,13,6,4,13,8,0,8,0,26-35,Upper-Mid,>10 years,Lower Risk,Recent promotion <5 years,Experienced,760.5714285714286,0.5714285714285714
33,Yes,Travel_Rarely,1277,Research & Development,15,1,Medical,2,Male,56,3,3,Manager,3,Married,13610,24619,7,Yes,12,3,4,0,15,2,4,7,6,7,7,1,26-35,Upper-Mid,6-10 years,High Risk,No promotion >=5 years,Experienced,850.625,0.75
33,Yes,Travel_Rarely,587,Research & Development,10,1,Medical,1,Male,38,1,1,Laboratory Technician,4,Divorced,3408,6705,7,No,13,3,1,3,8,2,3,4,3,1,3,1,26-35,Lower-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,378.6666666666667,0.6
30,No,Travel_Rarely,413,Sales,7,1,Marketing,4,Male,57,3,1,Sales Representative,2,Single,2983,18398,0,No,14,3,1,0,4,3,3,3,2,1,2,0,26-35,Low,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,596.6,0.5
35,No,Travel_Rarely,1276,Research & Development,16,3,Life Sciences,4,Male,72,3,3,Healthcare Representative,3,Married,7632,14295,4,Yes,12,3,3,0,10,2,3,8,7,0,0,0,26-35,Mid,6-10 years,High Risk,Recent promotion <5 years,Experienced,693.8181818181819,0.7777777777777778
31,Yes,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,Male,66,3,3,Healthcare Representative,3,Married,9824,22908,3,No,12,3,1,0,12,2,3,1,0,0,0,1,26-35,Mid,0-1 years,Lower Risk,Recent promotion <5 years,Experienced,755.6923076923077,0.0
34,Yes,Travel_Frequently,988,Human Resources,23,3,Human Resources,2,Female,43,3,3,Human Resources,1,Divorced,9950,11533,9,Yes,15,3,3,3,11,2,3,3,2,0,2,1,26-35,Mid,2-3 years,High Risk,Recent promotion <5 years,Experienced,829.1666666666666,0.5
